YearBuilt;NumberofBuildings;NumberofFloors;PropertyGFATotal;PropertyGFAParking(%);PropertyGFABuilding(s)(%);LargestPropertyUseType(%);SecondLargestPropertyUseType(%);ThirdLargestPropertyUseType(%);SiteEnergyUse(kBtu);SiteEnergyUse_log;TotalGHGEmissions_log;SteamUse(%);Electricity(%);NaturalGas(%);TotalGHGEmissions;Education;Food Sales;Healthcare;Industrial;Office;Parking;Recreation;Religious;Residential;Retail;Sans;Services;Warehouse;Public_Services
1997;1.0;1;50083;0.0;100.0;99.9640596609628;0.0;0.0;8663691.0;15.974651517631253;5.074673690192145;0.0;75.35344924005254;24.64653921752288;158.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;99.9640596609628;0;0.0;0.0;0.0
1988;1.0;3;124071;23.08758694618404;76.91241305381597;77.78127040162488;0.0;0.0;4991360.5;15.423219276203469;3.580737295494233;0.0;99.95693558900423;0.04305439368685151;34.9;0.0;0.0;0.0;0.0;77.78127040162488;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
2000;1.0;4;90000;40.586666666666666;59.41333333333333;100.0;0.0;0.0;3897738.0;15.175907199393837;3.338257581888281;0.0;99.99997434409393;0.0;27.17;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
2001;1.0;3;96041;35.098551660228445;64.90144833977156;64.79732614196021;35.098551660228445;0.0;5413418.0;15.504391429027633;3.65687265797885;0.0;99.99998152738252;0.0;37.74;0.0;0.0;0.0;0.0;64.79732614196021;35.098551660228445;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1999;1.0;3;280957;40.87066704157576;59.12933295842424;54.306886818979414;33.41899294198045;2.6694476378947667;11325513.0;16.24256861461691;4.558812062009942;0.0;97.00711128935174;2.9721390986880682;94.47;0.0;0.0;0.0;0.0;54.306886818979414;33.41899294198045;0.0;0.0;0.0;0.0;0;0.0;2.6694476378947667;0.0
1999;1.0;4;243334;42.34180180328273;57.65819819671727;57.12107638061266;10.08860249697946;0.0;8651835.0;15.973282110720557;4.454463568563388;0.0;93.8142833283344;6.185716671665606;85.01;0.0;0.0;0.0;0.0;57.12107638061266;10.08860249697946;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1991;1.0;6;154660;0.0;100.0;77.46993404888141;40.7998189577137;17.056769688348634;52960796.0;17.785062518573447;7.392856858414871;33.134728564125055;65.96730910162302;0.8979472287387826;1623.34;0.0;0.0;0.0;0.0;0.0;0.0;135.32652269494375;0.0;0.0;0.0;0;0.0;0.0;0.0
1982;1.0;5;390295;31.098271820033563;68.90172817996644;62.265209649111576;27.775913091379596;0.0;7683885.0;15.854635966737625;3.9994842811981406;0.0;99.99998698575004;0.0;53.57;0.0;0.0;0.0;0.0;62.265209649111576;27.775913091379596;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1967;1.0;2;90000;0.0;100.0;77.77777777777779;22.22222222222222;0.0;1429146.375;14.172588583154843;2.89977188240808;0.0;89.0686931910666;10.931280569493799;17.17;0.0;0.0;0.0;0.0;22.22222222222222;0.0;0.0;0.0;0.0;0.0;0;0.0;77.77777777777779;0.0
1966;1.0;1;50200;0.0;100.0;100.0;0.0;0.0;1047461.0;13.861880653270767;3.503152104185149;0.0;48.44676794649156;51.55323205350844;32.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0;0.0;0.0;0.0
1925;1.0;6;94033;6.59342996607574;93.40657003392427;57.41920389650442;26.31416630331905;4.785554007635618;4758198.0;15.375379793266351;4.797772052189602;0.0;60.33904011560679;39.66095988439321;120.24;0.0;0.0;0.0;0.0;57.41920389650442;4.785554007635618;0.0;0.0;0.0;26.31416630331905;0;0.0;0.0;0.0
1941;1.0;2;63240;0.0;100.0;100.0;0.0;0.0;227566.7031;12.335203069144178;2.21375387928743;0.0;37.53141335552442;62.468717111717034;8.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.0;0.0
2008;1.0;5;322869;56.51022550941713;43.48977449058287;56.51022550941713;40.494442018279855;0.0;17085344.0;16.653731636479538;6.026711027295051;0.0;62.674219494790385;37.32578050520961;413.35;0.0;0.0;0.0;0.0;0.0;56.51022550941713;0.0;0.0;0.0;40.494442018279855;0;0.0;0.0;0.0
1988;1.0;4;130293;17.959522000414452;82.04047799958555;100.0;6.754008273660135;0.0;465533.3125;13.050941084046105;1.4469189829363254;0.0;99.99993287268781;0.0;3.25;0.0;0.0;0.0;0.0;0.0;6.754008273660135;0.0;0.0;0.0;0.0;0;0.0;100.0;0.0
1997;1.0;4;106041;0.0;100.0;100.0;0.0;0.0;1123943.0;13.932354486130556;3.2801590532850993;0.0;65.78118285357888;34.218817146421124;25.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.0;0.0
1956;1.0;3;94470;0.0;100.0;100.0;0.0;0.0;1000796.875;13.816308114831225;3.5316406776874447;0.0;43.25143401352047;56.748578476526525;33.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.0;0.0
2002;1.0;10;181694;21.01665437493808;78.98334562506192;83.01870177331118;14.830429183132079;1.1860600790339804;7637986.0;15.848644644749916;3.993602992420569;0.0;99.99998690754343;0.0;53.25;0.0;0.0;0.0;0.0;83.01870177331118;14.830429183132079;0.0;0.0;0.0;0.0;0;1.1860600790339804;0.0;0.0
1987;1.0;2;69492;0.0;100.0;100.44321648535085;0.0;0.0;318962.8125;12.672832934893258;1.169381359556317;0.0;100.00005878428226;0.0;2.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.44321648535085;0;0.0;0.0;0.0
1966;1.0;1;22780;0.0;100.0;100.0;0.0;0.0;402051.3125;12.90433748973192;1.33500106673234;0.0;99.99992227360282;0.0;2.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.0;0.0
1967;1.0;1;124472;0.0;100.0;99.96063371681984;0.0;0.0;5464762.0;15.51383131177226;5.473782135878778;0.0;20.96993428076099;79.030065719239;237.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;99.96063371681984;0.0
1970;1.0;22;227556;43.31065759637188;56.68934240362812;100.0;34.227968886779514;0.0;8493420.0;15.954802421767894;4.097838451476356;0.0;99.9999882261798;0.0;59.21;0.0;0.0;0.0;0.0;100.0;34.227968886779514;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1967;1.0;1;50065;0.0;100.0;99.70638170378507;0.0;0.0;1529510.25;14.240458797890929;3.776203282285611;0.0;54.67508308623626;45.32490056866242;42.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;99.70638170378507;0.0
1969;1.0;1;57540;0.0;100.0;100.0;0.0;0.0;2582687.0;14.764341275002979;4.35259782398307;0.0;50.76035152536873;49.23964847463127;76.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.0;0.0
1966;1.0;1;85400;0.0;100.0;100.0;0.0;0.0;1536998.25;14.245342534557048;2.4612967841488667;0.0;99.9999837345293;0.0;10.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.0;0.0
1966;1.0;1;55700;0.0;100.0;100.0;0.0;0.0;519806.0938;13.161213048268394;1.5303947050936475;0.0;99.99998195480948;0.0;3.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.0;0.0
1964;1.0;1;53250;0.0;100.0;99.07793427230047;0.0;0.0;1794187.25;14.400063249206152;3.86974161317154;0.0;58.42049094931424;41.5794951168001;46.93;0.0;0.0;0.0;0.0;99.07793427230047;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1987;1.0;6;78672;36.13356721578198;63.86643278421802;100.0;0.0;0.0;2179719.75;14.59470733022996;3.388787361585474;0.0;86.63967007685277;13.36029551505417;28.63;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1986;1.0;3;64660;0.0;100.0;100.0;0.0;0.0;325513.0;12.693160750458514;1.9906103279732201;0.0;73.05791166558632;26.94208833441368;6.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.0;0.0
1927;1.0;2;75844;26.27498549654554;73.72501450345446;37.50065924792996;37.49934075207004;25.0;3684188.5;15.11956111368805;3.675794214565281;0.0;92.47222285178948;7.527763576700812;38.48;0.0;0.0;0.0;0.0;37.49934075207004;25.0;0.0;0.0;0.0;0.0;0;37.50065924792996;0.0;0.0
1968;1.0;1;161678;0.0;100.0;100.46202946597558;0.0;0.0;9357230.0;16.05165997135313;5.326953413084369;0.0;67.66962017605638;32.33036913702025;204.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.46202946597558;0.0
1949;1.0;1;101101;0.0;100.0;100.0;0.0;0.0;21795830.0;16.897229270938787;5.035067710236841;0.0;99.92393040320098;0.07605583269827303;152.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.0;0.0
1980;1.0;1;52613;0.0;100.0;113.09752342576928;0.0;0.0;1061458.25;13.8751551703165;3.497113438491982;0.0;49.730830204579405;50.269146242916285;32.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;113.09752342576928;0.0
1940;1.0;1;56608;0.0;100.0;80.09468626342566;20.35048049745619;0.0;5094197.0;15.4436128030241;4.32161292811326;0.0;83.49233451317254;16.507645856648264;74.31;0.0;0.0;0.0;0.0;20.35048049745619;0.0;0.0;0.0;0.0;0.0;0;80.09468626342566;0.0;0.0
1953;1.0;1;104099;0.0;100.0;96.06240213642782;3.9375978635721767;0.0;17695420.0;16.68881646351032;4.96535894922662;0.0;97.67335841703672;2.326618978244088;142.36;0.0;0.0;0.0;0.0;3.9375978635721767;0.0;0.0;0.0;0.0;0.0;0;0.0;96.06240213642782;0.0
2003;1.0;1;58184;12.804207342224666;87.19579265777533;88.89385398047574;0.0;0.0;14715262.0;16.50439581240878;6.02931412838173;0.0;54.06931932302667;45.93068067697333;414.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;88.89385398047574;0;0.0;0.0;0.0
1980;1.0;1;58480;0.0;100.0;75.97640218878249;0.0;0.0;11054535.0;16.218351399434447;5.611447863453405;0.0;61.67397362259018;38.32601733134863;272.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.97640218878249;0;0.0;0.0;0.0
2005;1.0;6;336700;37.06563706563706;62.93436293436293;64.73923373923374;1.356994356994357;0.0;9058916.0;16.019260134450274;4.0239220979255546;0.0;86.95734677305762;0.0;54.92;0.0;0.0;0.0;0.0;64.73923373923374;1.356994356994357;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1996;1.0;4;264008;60.60195145601649;39.39804854398351;37.446971303899886;0.0;0.0;9937707.0;16.111846968543286;5.2554620562416074;0.0;73.53714493695578;26.462845000360748;190.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.446971303899886;0;0.0;0.0;0.0
1914;1.0;2;62220;0.0;100.0;97.51848280295725;22.147219543555128;2.1279331404693025;5444253.5;15.510071390374987;3.677565694213663;0.0;99.76438459377397;0.23560622223046743;38.55;0.0;0.0;0.0;0.0;97.51848280295725;22.147219543555128;0.0;0.0;0.0;0.0;0;2.1279331404693025;0.0;0.0
1970;1.0;1;65430;0.0;100.0;92.81980742778542;12.443833104080698;0.0;3181045.5;14.97272078866908;4.5134933974161875;0.0;53.623659265483624;46.37632501641363;90.24;0.0;0.0;0.0;0.0;92.81980742778542;0.0;0.0;0.0;0.0;0.0;0;12.443833104080698;0.0;0.0
2006;1.0;3;102290;41.489881708866946;58.510118291133054;81.84084465734675;18.15915534265324;0.0;6062770.5;15.61767759673028;3.9154172384961616;0.0;97.53258844285793;2.4674033100873602;49.17;0.0;0.0;0.0;0.0;81.84084465734675;18.15915534265324;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1926;1.0;3;80004;0.0;100.0;93.5753212339383;0.0;0.0;12232124.0;16.31957624563627;4.457597821520956;0.0;99.99998364960983;0.0;85.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;93.5753212339383;0.0;0.0
1991;1.0;2;323916;0.0;100.0;81.35689499746847;18.64310500253152;0.0;8024064.5;15.89795577160156;5.573863596655295;0.0;44.21805183644773;55.781941932296284;262.45;0.0;0.0;0.0;0.0;18.64310500253152;0.0;0.0;0.0;0.0;0.0;0;0.0;81.35689499746847;0.0
1932;1.0;14;304052;0.0;100.0;72.00018417902201;51.46718324497126;27.64392223698578;21027396.0;16.86133676445933;5.514839041553359;0.0;89.61406348175494;10.385931762544445;247.35;0.0;0.0;0.0;0.0;99.64410641600779;51.46718324497126;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1978;1.0;4;85385;36.552087603208996;63.447912396791004;58.83351876793348;29.894009486443757;3.3671019499912163;4855036.5;15.395527383673613;3.551053137206533;0.0;99.99998970141625;0.0;33.85;0.0;0.0;0.0;0.0;58.83351876793348;29.894009486443757;0.0;0.0;0.0;0.0;0;0.0;3.3671019499912163;0.0
1989;1.0;2;98024;0.0;100.0;65.1840365624745;34.3915775728393;0.0;1988334.5;14.502808414535307;3.7669972333778885;0.0;69.05462838370505;30.945396762969207;42.25;0.0;0.0;0.0;0.0;34.3915775728393;0.0;0.0;0.0;0.0;0.0;0;0.0;65.1840365624745;0.0
1928;1.0;1;65000;23.076923076923077;76.92307692307693;30.76923076923077;23.076923076923077;15.384615384615385;2603931.25;14.772533264307;4.1726935286330775;0.0;61.92740303723456;38.07258736189751;63.89;0.0;0.0;0.0;0.0;30.76923076923077;23.076923076923077;0.0;0.0;0.0;0.0;0;15.384615384615385;0.0;0.0
1990;1.0;5;144573;46.080526792692964;53.919473207307036;54.312354312354316;46.10127755528349;0.0;5135040.0;15.451598385733563;3.6054978451748854;0.0;99.99998052595501;0.0;35.8;0.0;0.0;0.0;0.0;54.312354312354316;46.10127755528349;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1950;1.0;2;302812;0.0;100.0;100.0;0.0;0.0;7290824.5;15.802127334885366;4.86976273521484;0.0;76.67569010884846;23.324303033216616;129.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0;0.0;0.0;0.0
1974;1.0;5;86400;0.0;100.0;90.50925925925925;0.0;0.0;9080022.0;16.021587283613915;5.685448767967697;0.0;45.04041950559151;54.95956948121932;293.55;0.0;0.0;0.0;0.0;90.50925925925925;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1969;0.0;2;98539;0.0;100.0;100.0;0.0;0.0;5450441.5;15.511207356004032;3.8605191625610304;0.0;96.62215437043035;3.377836456000858;46.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0;0.0;0.0;0.0
1981;1.0;6;86483;0.0;100.0;100.0;0.0;0.0;6361236.5;15.665733491860651;3.814410176561146;0.0;99.99999213989292;0.0;44.35;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1976;1.0;1;51600;0.0;100.0;66.66666666666666;33.33333333333333;0.0;1124543.125;13.932888289273723;3.139832617527748;0.0;72.51905079229398;27.480938092080727;22.1;0.0;0.0;0.0;0.0;33.33333333333333;0.0;0.0;0.0;0.0;0.0;0;0.0;66.66666666666666;0.0
1968;1.0;1;140520;0.0;100.0;100.0;0.0;0.0;2225512.0;14.615498008804943;4.072950669534428;0.0;58.88640456667949;41.11359543332051;57.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.0;0.0
1986;1.0;5;154029;40.49886709645586;59.50113290354414;59.498535989975906;43.03605165261087;0.0;4636396.5;15.349448221785124;4.092342559551428;0.0;87.58269487952552;12.417294336237203;58.88;0.0;0.0;0.0;0.0;59.498535989975906;43.03605165261087;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
2005;1.0;3;161789;56.82401152117882;43.17598847882118;56.82401152117882;43.17598847882118;0.0;6963616.5;15.756209653031496;3.917607383722047;0.0;99.77008354782318;0.2299092719996858;49.28;0.0;0.0;0.0;0.0;43.17598847882118;56.82401152117882;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
2005;1.0;3;63909;0.0;100.0;94.93185623308142;5.068143766918587;0.0;4765753.5;15.376966424613306;3.5328102684640474;0.0;99.99998950847962;0.0;33.22;0.0;0.0;0.0;0.0;94.93185623308142;0.0;0.0;0.0;0.0;5.068143766918587;0;0.0;0.0;0.0
1948;1.0;2;53472;0.0;100.0;87.60846798324357;18.763090963494914;0.0;971155.625;13.786243037046205;3.5553480614894135;0.0;39.23418556114526;60.765853052645404;34.0;0.0;0.0;0.0;0.0;18.763090963494914;0.0;0.0;0.0;0.0;0.0;0;0.0;87.60846798324357;0.0
1980;1.0;1;50417;0.0;100.0;100.0;0.0;0.0;1847401.0;14.429290885742637;4.088829381533991;0.0;46.282155308998966;53.71784469100104;58.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.0;0.0
1900;1.0;1;43728;0.0;100.0;100.0;0.0;0.0;11508035.0;16.258556131907284;6.417042691846703;0.0;0.0;100.0;611.19;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1961;1.0;3;133298;0.0;100.0;100.0;0.0;0.0;15640994.0;16.56540590998367;5.691979762537049;0.0;74.16524806543624;25.834739147652634;295.48;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1965;1.0;2;168619;0.0;100.0;102.66102870969465;0.0;0.0;6455828.5;15.680494079041672;4.522874943261261;0.0;84.52643994492729;15.473552310133392;91.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;102.66102870969465;0;0.0;0.0;0.0
2002;0.0;5;251827;44.9983520432678;55.0016479567322;44.9983520432678;33.356232651780786;33.356232651780786;47102428.0;17.667835128782166;7.053974588483115;0.0;61.89671156654599;38.10328418738839;1156.45;0.0;0.0;0.0;33.356232651780786;33.356232651780786;44.9983520432678;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
2000;1.0;4;175885;40.58617846888592;59.413821531114074;59.11248827358786;40.589021235466355;0.0;6486377.5;15.685214920606796;3.8334126048462345;0.0;99.99999229153714;0.0;45.22;0.0;0.0;0.0;0.0;59.11248827358786;40.589021235466355;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1969;1.0;2;104786;0.0;100.0;100.0;0.0;0.0;1028376.875;13.843493240140107;3.213260086082565;0.0;64.83206849628937;35.16794365878754;23.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.0;0.0
2000;1.0;1;53040;78.43137254901961;21.568627450980394;96.95889894419307;0.0;0.0;1770027.5;14.386506206115296;3.929862923556477;0.0;54.00859591164544;45.991375840205876;49.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;96.95889894419307;0.0;0.0
1973;0.0;1;110689;0.0;100.0;100.0;0.0;0.0;2339814.25;14.66558253122548;4.68978703170797;0.0;15.228901183074683;84.77108813231649;107.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;100.0;0.0;0.0
1948;1.0;1;53620;0.0;100.0;100.0;0.0;0.0;2058955.25;14.537709737605454;3.1406980438041767;0.0;91.8224910424838;8.177496815435886;22.12;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1938;1.0;1;50008;0.0;100.0;100.0;0.0;0.0;3202213.0;14.979353003534788;4.194189897191817;0.0;70.91461436200528;29.08535440959112;65.3;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
2009;1.0;4;291176;34.403934390196994;65.596065609803;66.85784542682089;38.18927384125065;0.0;6657348.5;15.711231990331338;3.9267145541711357;0.0;98.91504102571767;1.084936442789498;49.74;0.0;0.0;0.0;0.0;66.85784542682089;38.18927384125065;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1957;1.0;1;50832;0.0;100.0;86.40226628895185;13.59773371104816;0.0;2551022.25;14.752005111155329;4.683611612294654;0.0;24.068429822593668;75.9315995773851;107.16;0.0;0.0;0.0;0.0;13.59773371104816;0.0;0.0;0.0;0.0;0.0;0;0.0;86.40226628895185;0.0
1971;1.0;1;76354;0.0;100.0;100.17287895853524;0.0;0.0;2843033.5;14.860382525628097;3.058237478905388;0.0;99.64441150623094;0.3555709069203722;20.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.17287895853524;0.0
1956;1.0;1;98480;0.0;100.0;100.0;0.0;0.0;2831565.5;14.85634065004513;3.7013019741124933;0.0;84.87697000122371;15.123012340699871;39.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.0;0.0
1904;1.0;2;53002;0.0;100.0;59.62416512584431;51.747103882872345;34.20625636768424;3441643.25;15.051459894804857;4.174387269895637;0.0;74.80528378413422;25.194708951893833;64.0;0.0;0.0;0.0;0.0;0.0;51.747103882872345;0.0;0.0;34.20625636768424;59.62416512584431;0;0.0;0.0;0.0
2008;1.0;3;175918;29.114701167589445;70.88529883241056;37.93642492524926;33.09382780613695;17.184142611898725;22530168.0;16.930365813489924;6.464136488241093;0.0;53.47391106892767;46.52608449257902;640.71;0.0;0.0;0.0;17.184142611898725;37.93642492524926;33.09382780613695;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1920;1.0;3;169785;37.566333892864506;62.4336661071355;62.4336661071355;37.566333892864506;0.0;19155416.0;16.768096105652834;6.008862324284403;0.0;69.16927828662139;30.830716492922942;406.02;0.0;0.0;0.0;0.0;0.0;37.566333892864506;0.0;0.0;0.0;0.0;0;62.4336661071355;0.0;0.0
1971;1.0;11;124721;0.0;100.0;86.26774961714547;12.507917672244451;9.62147513249573;13898181.0;16.447268598180077;5.90478947719715;0.0;58.06500865113211;41.93499134886788;365.79;0.0;12.507917672244451;0.0;0.0;86.26774961714547;9.62147513249573;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1970;1.0;7;94002;0.0;100.0;99.8968107061552;33.34822663347589;0.0;5662234.0;15.549329248561316;3.7005609588877744;0.0;100.0;0.0;39.47;0.0;0.0;0.0;0.0;99.8968107061552;33.34822663347589;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1974;1.0;1;93020;0.0;100.0;100.0;0.0;0.0;1252323.875;14.040512281806098;2.2752138961979136;0.0;100.0000099814435;0.0;8.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.0;0.0
1946;1.0;1;23000;0.0;100.0;88.30434782608695;11.693913469565217;0.0;711118.375;13.474595592019906;3.286160571673797;0.0;36.6519849807003;63.34810290902693;25.74;0.0;0.0;0.0;0.0;11.693913469565217;0.0;0.0;0.0;0.0;0.0;0;88.30434782608695;0.0;0.0
2002;1.0;1;61053;0.0;100.0;89.15859990500057;0.0;0.0;13133225.0;16.390655912977824;5.728475087246572;0.0;64.5282784693021;35.4717139164219;306.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;89.15859990500057;0;0.0;0.0;0.0
1913;5.0;7;154159;0.0;100.0;125.29531198308239;0.0;0.0;11195917.0;16.23105980554636;3.4154289639088797;0.0;14.369238357161812;3.0640634438429655;29.43;0.0;0.0;0.0;0.0;125.29531198308239;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1904;1.0;5;78920;0.0;100.0;99.54891028890015;0.0;0.0;2830674.75;14.856026022034522;3.0315819264476884;0.0;99.99997350455047;0.0;19.73;0.0;0.0;0.0;0.0;99.54891028890015;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1906;1.0;7;99440;0.0;100.0;65.45454545454545;23.991351568785195;0.0;6606832.5;15.703615050149606;4.910372872157861;0.0;70.92431963425742;29.07567279781953;134.69;0.0;0.0;0.0;0.0;65.45454545454545;0.0;0.0;0.0;0.0;23.991351568785195;0;0.0;0.0;0.0
1907;1.0;6;73260;0.0;100.0;87.18400218400218;0.0;0.0;2853189.5;14.863948399785636;3.0392705755684744;0.0;99.99998247575213;0.0;19.89;0.0;0.0;0.0;0.0;87.18400218400218;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1900;1.0;4;69817;0.0;100.0;49.625449389117264;37.29607402208631;0.0;2178074.5;14.593952246704351;4.354141431184346;35.40214935255888;57.16622640777439;7.43160989213179;76.8;0.0;0.0;0.0;0.0;49.625449389117264;0.0;0.0;0.0;0.0;37.29607402208631;0;0.0;0.0;0.0
1900;1.0;4;84750;0.0;100.0;49.09616519174042;33.90442477876106;0.0;2094724.625;14.554933136174391;3.2973172511747633;0.0;88.16633833194184;11.833679570172619;26.04;0.0;0.0;0.0;0.0;49.09616519174042;0.0;0.0;0.0;0.0;33.90442477876106;0;0.0;0.0;0.0
1900;1.0;6;75496;17.643318851329873;82.35668114867013;60.66414114655081;12.900021193175798;6.210925082123556;3570161.75;15.088121740952005;3.2538567937634464;0.0;100.00000700248385;0.0;24.89;0.0;6.210925082123556;0.0;0.0;60.66414114655081;0.0;0.0;0.0;0.0;12.900021193175798;0;0.0;0.0;0.0
1900;1.0;4;164380;0.0;100.0;75.19588757756418;12.650565762258182;0.0;7655751.0;15.850967818695803;4.877560939870913;5.218799729771775;80.94194808582463;13.83924320422647;130.31;0.0;0.0;0.0;0.0;75.19588757756418;0.0;0.0;0.0;0.0;12.650565762258182;0;0.0;0.0;0.0
1907;1.0;7;160580;0.0;100.0;100.0;0.0;0.0;4336187.5;15.282506294403918;4.611052849146247;8.00721616166275;69.50993240029403;22.482837746292105;99.59;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1909;1.0;6;73470;0.0;100.0;64.16904859126174;12.899142507145775;12.899142507145775;3212269.0;14.982488410291804;3.1523085805960878;0.0;100.0;0.0;22.39;0.0;0.0;0.0;0.0;64.16904859126174;0.0;0.0;0.0;0.0;12.899142507145775;0;0.0;12.899142507145775;0.0
1906;1.0;3;67755;0.0;100.0;49.659803704523654;29.082724522175486;17.693159176444542;1904480.0;14.45972008847928;2.658859956911438;0.0;100.0;0.0;13.28;0.0;0.0;0.0;0.0;29.082724522175486;0.0;17.693159176444542;0.0;0.0;0.0;0;49.659803704523654;0.0;0.0
1910;1.0;3;56700;0.0;100.0;46.2962962962963;31.834215167548503;21.869488536155202;2371575.0;14.679065271013766;3.4836986031738992;0.0;86.24715642558215;13.752843574417845;31.58;0.0;0.0;0.0;0.0;46.2962962962963;0.0;0.0;0.0;0.0;0.0;0;0.0;53.70370370370371;0.0
1922;1.0;1;82852;0.0;100.0;70.57403562979772;28.10070969922271;0.0;2153603.5;14.58265350795488;4.198103796512953;0.0;49.129981447374135;50.870041769527205;65.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.10070969922271;0;0.0;70.57403562979772;0.0
